order_id,payment_method,amount,payment_status
4125,Net Banking,0,Failed
4126,Net Banking,3198,Paid
4127,UPI,13841,Refunded
4128,Debit Card,5844,Paid
4129,Credit Card,7497,Refunded
4130,Debit Card,0,Failed
4131,Debit Card,1443.3,Refunded
4132,UPI,2547,Paid
4133,UPI,9623.7,Paid
4134,Debit Card,1315.8,Refunded
4135,UPI,16395,Refunded
4136,Debit Card,11487.4,Paid
4137,Debit Card,11288.7,Paid
4138,UPI,4397,Refunded
4139,Credit Card,7893,Refunded
4140,Cash on Delivery,6744,Refunded
4141,Cash on Delivery,6409.65,Refunded
4142,UPI,21681.9,Refunded
4143,Net Banking,0,Failed
4144,UPI,15290.25,Paid
4145,Cash on Delivery,6923.7,Paid
4146,Credit Card,0,Failed
4147,Debit Card,10794.6,Paid
4148,Credit Card,12683.7,Paid
4149,Credit Card,0,Failed
4150,Net Banking,9897,Paid
4151,Credit Card,2037.45,Paid
4152,Credit Card,7647.45,Paid
4153,Cash on Delivery,9218.7,Paid
4154,UPI,1998,Paid
4155,Debit Card,27093,Refunded
4156,Net Banking,0,Failed
4157,Cash on Delivery,3039.05,Paid
4158,UPI,1698.3,Paid
4159,Credit Card,5546,Refunded
4160,UPI,3141.6,Paid
4161,Cash on Delivery,3846,Paid
4162,Cash on Delivery,9595,Paid
4163,Credit Card,1078,Paid
4164,Credit Card,13894,Refunded
4165,Credit Card,1599,Paid
4166,Cash on Delivery,0,Failed
4167,Debit Card,708.1,Paid
4168,UPI,2097,Paid
4169,Credit Card,4248.3,Paid
4170,UPI,18894,Paid
4171,UPI,2547.45,Paid
4172,Net Banking,14844,Paid
4173,Debit Card,10594,Paid
4174,Net Banking,8997,Paid
4175,Debit Card,6096,Paid
4176,Credit Card,1798.2,Paid
4177,Debit Card,25010.1,Paid
4178,Cash on Delivery,6943,Paid
4179,Net Banking,1477,Paid
4180,Net Banking,7122.15,Paid
4181,Cash on Delivery,12815.5,Paid
4182,Credit Card,24190,Paid
4183,Cash on Delivery,6044,Paid
4184,UPI,13864.3,Paid
4185,Cash on Delivery,10495,Paid
4186,Credit Card,0,Failed
4187,UPI,15471.9,Paid
4188,Debit Card,9305.25,Paid
4189,Debit Card,2037.45,Paid
4190,UPI,14619.6,Paid
4191,UPI,0,Failed
4192,UPI,15204.6,Paid
4193,Credit Card,16393,Paid
4194,UPI,5790.25,Paid
4195,Cash on Delivery,2699.1,Paid
4196,Credit Card,0,Failed
4197,Cash on Delivery,0,Failed
4198,Debit Card,2699.1,Paid
4199,Debit Card,6369.9,Paid
4200,Cash on Delivery,1359.15,Refunded
4201,Cash on Delivery,1548,Paid
4202,UPI,10243,Paid
4203,Cash on Delivery,14091,Refunded
4204,Credit Card,7986.6,Paid
4205,Cash on Delivery,0,Failed
4206,Net Banking,3998,Paid
4207,Net Banking,8593,Paid
4208,Debit Card,0,Failed
4209,Credit Card,14888.7,Paid
4210,Debit Card,10044,Paid
4211,Cash on Delivery,6026.4,Paid
4212,Cash on Delivery,0,Failed
4213,Credit Card,16714.3,Refunded
4214,UPI,5459.65,Paid
4215,Credit Card,2037.45,Refunded
4216,Net Banking,13486.2,Refunded
4217,Credit Card,8634.6,Paid
4218,UPI,12995,Paid
4219,Debit Card,0,Failed
4220,Cash on Delivery,12791,Paid
4221,Cash on Delivery,5745,Refunded
4222,Credit Card,8726.4,Paid
4223,Credit Card,2923.2,Paid
4224,Credit Card,3198,Paid
4225,Net Banking,3696,Refunded
4226,Cash on Delivery,0,Failed
4227,Cash on Delivery,18392,Paid
4228,Net Banking,0,Failed
4229,Cash on Delivery,4991.4,Paid
4230,Cash on Delivery,0,Failed
4231,UPI,5946.6,Paid
4232,Credit Card,7685.7,Paid
4233,Debit Card,0,Failed
4234,Debit Card,10997,Paid
4235,Credit Card,5598,Refunded
4236,Debit Card,0,Failed
4237,Debit Card,8997,Paid
4238,Credit Card,708.1,Paid
4239,Net Banking,0,Failed
4240,Credit Card,6522.3,Paid
4241,Cash on Delivery,1698.3,Refunded
4242,Credit Card,10292,Paid
4243,Cash on Delivery,9534.6,Paid
4244,Credit Card,0,Failed
4245,Debit Card,0,Failed
4246,Cash on Delivery,18231.45,Paid
4247,Net Banking,1799.1,Paid
4248,Debit Card,3147.3,Paid
4249,Debit Card,0,Failed
4250,UPI,2292.3,Paid
4251,Credit Card,0,Failed
4252,Net Banking,14814.3,Refunded
4253,Debit Card,19391,Paid
4254,Net Banking,1995.8,Paid
4255,Debit Card,2397,Paid
4256,Debit Card,9498.1,Paid
4257,Credit Card,0,Failed
4258,Credit Card,0,Failed
4259,Cash on Delivery,3558.7,Paid
4260,Debit Card,14540,Paid
4261,UPI,8229.6,Paid
4262,Credit Card,4249.15,Paid
4263,Debit Card,10595,Refunded
4264,Debit Card,6998,Paid
4265,Debit Card,12146.4,Paid
4266,Debit Card,1578,Refunded
4267,Cash on Delivery,16807.4,Paid
4268,Debit Card,8239.9,Paid
4269,Cash on Delivery,13853.7,Paid
4270,Cash on Delivery,6541.6,Paid
4271,Net Banking,1352.3,Paid
4272,Debit Card,4926.6,Paid
4273,Debit Card,17095,Paid
4274,Cash on Delivery,15691,Paid
4275,UPI,800.65,Paid
4276,Credit Card,5296,Paid
4277,Cash on Delivery,0,Failed
4278,Cash on Delivery,24288,Refunded
4279,Credit Card,15922.8,Paid
4280,Credit Card,16591,Refunded
4281,Cash on Delivery,4696,Paid
4282,Cash on Delivery,16143.35,Paid
4283,UPI,6398,Paid
4284,Cash on Delivery,4495,Paid
4285,Debit Card,1428.1,Paid
4286,UPI,7444,Paid
4287,Net Banking,743.05,Paid
4288,Credit Card,11195,Refunded
4289,Cash on Delivery,0,Failed
4290,Credit Card,0,Failed
4291,UPI,1598,Paid
4292,Debit Card,10883.7,Paid
4293,Credit Card,8997,Refunded
4294,Cash on Delivery,18098.2,Paid
4295,Debit Card,0,Failed
4296,Net Banking,10492,Paid
4297,Net Banking,16594,Paid
4298,Debit Card,0,Failed
4299,UPI,15744.6,Refunded
4300,Cash on Delivery,0,Failed
4301,UPI,0,Failed
4302,Cash on Delivery,3237.3,Refunded
4303,Credit Card,2848.1,Paid
4304,Credit Card,21951.0,Paid
4305,Cash on Delivery,16693,Paid
4306,UPI,12819.3,Paid
4307,Net Banking,21413.0,Paid
4308,Net Banking,11469.9,Paid
4309,Debit Card,0,Failed
4310,Net Banking,12406.6,Paid
4311,Credit Card,2997,Paid
4312,Net Banking,9095,Refunded
4313,Credit Card,5543,Refunded
4314,Cash on Delivery,978,Paid
4315,UPI,0,Failed
4316,Credit Card,8547.15,Paid
4317,Debit Card,12391,Paid
4318,UPI,2698,Paid
4319,UPI,828,Paid
4320,Net Banking,1798,Paid
4321,Credit Card,7312.15,Paid
4322,UPI,18711.9,Paid
4323,Net Banking,1598,Paid
4324,UPI,0,Failed
4325,Net Banking,0,Failed
4326,Debit Card,2598,Refunded
4327,Credit Card,14692,Refunded
4328,Cash on Delivery,3905.75,Refunded
4329,Debit Card,3640.5,Refunded
4330,Cash on Delivery,9401.2,Paid
4331,Net Banking,1999,Paid
4332,Credit Card,9344.05,Paid
4333,UPI,16895,Paid
4334,Cash on Delivery,3891.2,Refunded
4335,UPI,0,Failed
4336,UPI,11978.2,Paid
4337,Net Banking,4630.5,Paid
4338,Cash on Delivery,2879.1,Paid
4339,Cash on Delivery,7687.8,Paid
4340,Cash on Delivery,15564.6,Paid
4341,Credit Card,10492,Paid
4342,Net Banking,13239,Refunded
4343,Credit Card,2292.3,Refunded
4344,Debit Card,12149.05,Paid
4345,Cash on Delivery,3947,Paid
4346,Net Banking,0,Failed
4347,Credit Card,0,Failed
4348,UPI,0,Failed
4349,UPI,0,Failed
4350,Credit Card,1407.1,Paid
4351,Cash on Delivery,15906.8,Paid
4352,Cash on Delivery,6597,Refunded
4353,Credit Card,7330.5,Paid
4354,Net Banking,0,Failed
4355,Credit Card,9874.3,Paid
4356,UPI,0,Failed
4357,UPI,4136.4,Refunded
4358,Debit Card,2848.1,Refunded
4359,UPI,9343,Paid
4360,Credit Card,10960.75,Paid
4361,Debit Card,6144,Paid
4362,UPI,7899.05,Paid
4363,Cash on Delivery,17565.5,Refunded
4364,Net Banking,1248.1,Refunded
4365,Debit Card,4758.3,Refunded
4366,Net Banking,0,Failed
4367,Cash on Delivery,0,Failed
4368,Cash on Delivery,5998,Refunded
4369,Credit Card,14244.3,Refunded
4370,Credit Card,0,Failed
4371,Cash on Delivery,8239.05,Paid
4372,Cash on Delivery,2519.1,Paid
4373,UPI,0,Failed
4374,Credit Card,7736.4,Paid
4375,Net Banking,2997,Paid
4376,Credit Card,16666.8,Refunded
4377,Credit Card,4136.4,Paid
4378,Credit Card,0,Failed
4379,Cash on Delivery,9639.85,Paid
4380,Net Banking,0,Failed
4381,Cash on Delivery,2207.45,Refunded
4382,UPI,0,Failed
4383,Cash on Delivery,0,Failed
4384,Debit Card,24290.1,Paid
4385,Debit Card,15654.6,Paid
4386,Debit Card,16494,Paid
4387,Credit Card,15464.9,Paid
4388,UPI,10291,Paid
4389,Debit Card,9297,Paid
4390,UPI,1899.05,Paid
4391,Credit Card,9712.8,Refunded
4392,Debit Card,15193,Paid
4393,UPI,0,Failed
4394,Credit Card,12443,Paid
4395,Net Banking,0,Failed
4396,Net Banking,17947.4,Refunded
4397,Cash on Delivery,13053.95,Refunded
4398,Debit Card,9498.1,Paid
4399,Credit Card,13674.3,Paid
4400,Debit Card,0,Failed
4401,Debit Card,4332.45,Paid
4402,Cash on Delivery,19940.5,Paid
4403,Debit Card,0,Failed
4404,Net Banking,10161.9,Paid
4405,Cash on Delivery,2847.15,Paid
4406,Net Banking,7281.9,Paid
4407,Debit Card,15856.45,Paid
4408,UPI,9095,Paid
4409,UPI,0,Failed
4410,Net Banking,20016.0,Paid
4411,Net Banking,1548,Paid
4412,Debit Card,2247,Paid
4413,Credit Card,10494,Refunded
4414,UPI,6196,Paid
4415,Credit Card,16191.9,Refunded
4416,Credit Card,12195,Paid
4417,UPI,8363.7,Paid
4418,Credit Card,5397.3,Paid
4419,Debit Card,8797,Paid
4420,Net Banking,978,Paid
4421,Credit Card,17894,Paid
4422,Credit Card,11300.25,Paid
4423,Cash on Delivery,3798.1,Paid
4424,UPI,4856.4,Paid
4425,Credit Card,6836.4,Refunded
4426,Net Banking,2376.6,Paid
4427,Net Banking,0,Failed
4428,Net Banking,0,Failed
4429,Net Banking,7895,Refunded
4430,Cash on Delivery,19881.0,Paid
4431,Credit Card,6268.1,Paid
4432,Net Banking,1078,Refunded
4433,UPI,8995,Paid
4434,Credit Card,3698,Paid
4435,Debit Card,11595,Paid
4436,UPI,10996,Paid
4437,Cash on Delivery,19192,Paid
4438,Net Banking,5506.2,Refunded
4439,UPI,4980.85,Paid
4440,UPI,16293,Paid
4441,Net Banking,8735.25,Paid
4442,Debit Card,7026.2,Paid
4443,UPI,0,Failed
4444,Cash on Delivery,15846,Paid
4445,Net Banking,19895,Paid
4446,Debit Card,0,Failed
4447,Credit Card,14529.05,Paid
4448,Credit Card,7993,Refunded
4449,Cash on Delivery,9096,Paid
4450,Credit Card,885.55,Paid
4451,Cash on Delivery,9493,Refunded
4452,UPI,17994,Paid
4453,Debit Card,1267.3,Paid
4454,Cash on Delivery,18138.35,Paid
4455,Cash on Delivery,1887.3,Paid
4456,Debit Card,9998,Refunded
4457,Debit Card,3897,Paid
4458,Net Banking,5398.2,Paid
4459,Credit Card,15595,Refunded
4460,Credit Card,16594,Paid
4461,Credit Card,10446.2,Paid
4462,Credit Card,5788.35,Paid
4463,Cash on Delivery,20153.7,Paid
4464,UPI,10343.7,Refunded
4465,Debit Card,3499,Paid
4466,Net Banking,11555.75,Paid
4467,Net Banking,11193,Paid
4468,UPI,22992,Paid
4469,Net Banking,2999,Paid
4470,UPI,3798.1,Paid
4471,UPI,0,Failed
4472,Debit Card,16894,Paid
4473,UPI,9806.4,Paid
4474,UPI,10823.35,Paid
4475,UPI,5195,Paid
4476,Cash on Delivery,21992,Paid
4477,UPI,9714.6,Refunded
4478,UPI,0,Failed
4479,UPI,5221.2,Refunded
4480,Net Banking,0,Failed
4481,UPI,0,Failed
4482,Debit Card,4936.2,Paid
4483,Net Banking,16738.2,Paid
4484,Credit Card,6998,Paid
4485,Cash on Delivery,18891.9,Refunded
4486,UPI,14384.9,Paid
4487,Debit Card,1078,Paid
4488,Credit Card,0,Failed
4489,Net Banking,10959.9,Paid
4490,UPI,5697.15,Paid
4491,UPI,4317.3,Refunded
4492,Net Banking,3597.3,Paid
4493,Debit Card,8743,Refunded
4494,Debit Card,12894,Paid
4495,Debit Card,0,Failed
4496,UPI,8276.4,Refunded
4497,Cash on Delivery,0,Failed
4498,Cash on Delivery,12343.35,Refunded
4499,UPI,14622.4,Paid
4500,Debit Card,19193,Paid
4501,Credit Card,11386.6,Refunded
4502,Debit Card,5938.2,Paid
4503,Debit Card,11514.6,Paid
4504,Cash on Delivery,4499.1,Paid
4505,Credit Card,0,Failed
4506,Cash on Delivery,2292.45,Paid
4507,Net Banking,10165.5,Paid
4508,Debit Card,0,Failed
4509,Credit Card,2397,Paid
4510,UPI,3227.15,Paid
4511,Cash on Delivery,5690.75,Paid
4512,Debit Card,12368.7,Paid
4513,Debit Card,0,Failed
4514,Credit Card,7103.7,Refunded
4515,Debit Card,0,Failed
4516,UPI,13422.35,Paid
4517,Debit Card,0,Failed
4518,Cash on Delivery,4196,Paid
4519,Cash on Delivery,5698.1,Paid
4520,Debit Card,9715.5,Refunded
4521,UPI,0,Failed
4522,Net Banking,7960.5,Paid
4523,Debit Card,9535.5,Paid
4524,Net Banking,8996,Refunded
4525,Net Banking,4077.45,Paid
4526,Credit Card,2247,Paid
4527,Cash on Delivery,3096,Paid
4528,Debit Card,0,Failed
4529,Debit Card,3185.8,Paid
4530,Net Banking,8637.3,Refunded
4531,Credit Card,20092,Paid
4532,Net Banking,743.05,Paid
4533,Cash on Delivery,15381.45,Paid
4534,Net Banking,5595,Paid
4535,Net Banking,5601.2,Refunded
4536,UPI,1613.1,Paid
4537,Debit Card,10794,Refunded
4538,Net Banking,4629.1,Paid
4539,Net Banking,2849.05,Paid
4540,Cash on Delivery,10296,Paid
4541,Debit Card,18533.7,Paid
4542,Cash on Delivery,1698.3,Paid
4543,Credit Card,11631.8,Paid
4544,Debit Card,0,Failed
4545,Net Banking,0,Failed
4546,Cash on Delivery,673.15,Paid
4547,UPI,6642,Paid
4548,Cash on Delivery,9894,Refunded
4549,Cash on Delivery,5815.7,Paid
4550,UPI,18623.7,Refunded
4551,UPI,2067.3,Paid
4552,Credit Card,20241.0,Refunded
4553,Net Banking,7646.4,Refunded
4554,Cash on Delivery,6242,Paid
4555,Net Banking,0,Failed
4556,Credit Card,16991.5,Paid
4557,UPI,9941.6,Refunded
4558,Credit Card,7976.2,Paid
4559,Debit Card,14233.25,Paid
4560,Net Banking,0,Failed
4561,Debit Card,0,Failed
4562,Credit Card,12096,Paid
4563,Net Banking,9498.1,Paid
4564,UPI,4587.3,Paid
4565,UPI,2198,Refunded
4566,Credit Card,15675.7,Paid
4567,Credit Card,4225.5,Paid
4568,UPI,5396.4,Paid
4569,Net Banking,7928.7,Paid
4570,Cash on Delivery,10365.75,Refunded
4571,Credit Card,1378,Paid
4572,Debit Card,0,Failed
4573,Net Banking,2397,Paid
4574,Net Banking,3798.1,Paid
4575,UPI,1798.2,Refunded
4576,Cash on Delivery,2847.15,Paid
4577,UPI,6795.75,Refunded
4578,Net Banking,928,Refunded
4579,Credit Card,12744.05,Paid
4580,UPI,0,Failed
4581,Credit Card,6075.25,Refunded
4582,Net Banking,4289.95,Paid
4583,Net Banking,3323.1,Paid
4584,UPI,0,Failed
4585,Credit Card,15292,Refunded
4586,Credit Card,15293,Paid
4587,Cash on Delivery,20091,Refunded
4588,Cash on Delivery,2097,Paid
4589,Cash on Delivery,8815.5,Paid
4590,Credit Card,0,Failed
4591,Cash on Delivery,13494.6,Paid
4592,Cash on Delivery,14935.5,Paid
4593,Cash on Delivery,9294,Refunded
4594,UPI,17852.4,Refunded
4595,Credit Card,9634.9,Refunded
4596,Cash on Delivery,0,Failed
4597,Debit Card,6202.45,Paid
4598,Credit Card,4797,Paid
4599,Cash on Delivery,7916.4,Paid
4600,Credit Card,1999,Refunded
4601,Net Banking,1358.3,Paid
4602,Credit Card,20892.4,Refunded
4603,Cash on Delivery,5932.75,Paid
4604,Debit Card,0,Failed
4605,Net Banking,2397,Paid
4606,Net Banking,5097.45,Paid
4607,Debit Card,4497,Paid
4608,UPI,2848.1,Refunded
4609,Credit Card,8794,Refunded
4610,Cash on Delivery,0,Failed
4611,Net Banking,7545,Paid
4612,UPI,16314.05,Paid
4613,Credit Card,2498,Paid
4614,Debit Card,1378,Paid
4615,Debit Card,15291,Paid
4616,Net Banking,3446,Refunded
4617,Net Banking,9725.7,Paid
4618,Net Banking,14392.8,Paid
4619,UPI,9595,Paid
4620,Net Banking,12796,Paid
4621,Credit Card,5496,Paid
4622,Net Banking,7107.3,Paid
4623,Cash on Delivery,3696,Paid
4624,Cash on Delivery,2338.2,Paid
4625,Debit Card,0,Failed
4626,Credit Card,4138.2,Paid
4627,Cash on Delivery,0,Failed
4628,UPI,4047.3,Refunded
4629,Cash on Delivery,12534.3,Refunded
4630,UPI,11696.4,Paid
4631,Net Banking,5943,Paid
4632,Net Banking,17690,Paid
4633,Debit Card,2247,Refunded
4634,Debit Card,6268.1,Paid
4635,Net Banking,9597,Paid
4636,UPI,10096,Paid
4637,Cash on Delivery,2498,Paid
4638,Credit Card,7976.2,Paid
4639,Debit Card,13993,Paid
4640,Debit Card,0,Failed
4641,Debit Card,0,Failed
4642,Credit Card,0,Failed
4643,UPI,22412.4,Paid
4644,Debit Card,7137.45,Refunded
4645,UPI,7044,Paid
4646,Credit Card,1439.1,Paid
4647,Cash on Delivery,6398,Paid
4648,Debit Card,9144,Paid
4649,UPI,1599,Paid
4650,Debit Card,9345.75,Paid
4651,Cash on Delivery,16644.6,Refunded
4652,Credit Card,0,Failed
4653,Credit Card,4797,Refunded
4654,Debit Card,7444,Paid
4655,UPI,10795.5,Paid
4656,Cash on Delivery,3568.3,Paid
4657,Credit Card,22592,Paid
4658,Credit Card,8923.35,Refunded
4659,Net Banking,0,Failed
4660,UPI,18593,Refunded
4661,Cash on Delivery,14394.6,Paid
4662,Credit Card,18353.7,Paid
4663,Cash on Delivery,0,Failed
4664,Debit Card,16142,Paid
4665,Cash on Delivery,0,Failed
4666,UPI,9716.4,Paid
4667,Debit Card,10576.55,Paid
4668,Debit Card,4499.1,Paid
4669,Cash on Delivery,1477,Paid
4670,Net Banking,12493,Paid
4671,Debit Card,3310.75,Paid
4672,Net Banking,5544,Paid
4673,Cash on Delivery,20798.35,Paid
4674,Debit Card,13740,Refunded
4675,Credit Card,11776.2,Paid
4676,Credit Card,3508.2,Paid
4677,Cash on Delivery,8156.6,Paid
4678,UPI,12722.4,Paid
4679,Net Banking,6925.5,Paid
4680,UPI,13493.7,Paid
4681,Cash on Delivery,7997,Paid
4682,Cash on Delivery,0,Failed
4683,Net Banking,14611.5,Paid
4684,Net Banking,4999,Paid
4685,Credit Card,0,Failed
4686,Credit Card,798.1,Paid
4687,Credit Card,10017.75,Paid
4688,Net Banking,11794,Refunded
4689,Credit Card,4944,Paid
4690,Credit Card,14754.6,Paid
4691,Debit Card,12193,Paid
4692,Cash on Delivery,5397.3,Refunded
4693,Cash on Delivery,8997,Paid
4694,Net Banking,11299.3,Refunded
4695,UPI,0,Failed
4696,Debit Card,0,Failed
4697,UPI,0,Failed
4698,Net Banking,12395,Paid
4699,Credit Card,7494,Refunded
4700,Credit Card,0,Failed
4701,Debit Card,0,Failed
4702,Debit Card,4745.25,Refunded
4703,Net Banking,1477,Paid
4704,Debit Card,0,Failed
4705,Debit Card,0,Failed
4706,Cash on Delivery,19693,Paid
4707,Cash on Delivery,0,Failed
4708,Cash on Delivery,6264.3,Paid
4709,Credit Card,11739,Paid
4710,Credit Card,2247.3,Paid
4711,Debit Card,1598,Paid
4712,Debit Card,0,Failed
4713,UPI,24120.5,Paid
4714,Credit Card,0,Failed
4715,Net Banking,1798.2,Paid
4716,Net Banking,14121.9,Paid
4717,Net Banking,19626.5,Paid
4718,UPI,8547.15,Paid
4719,Debit Card,2297,Paid
4720,Credit Card,715.65,Paid
4721,UPI,9897,Paid
4722,Debit Card,4498.2,Paid
4723,Credit Card,0,Failed
4724,Debit Card,1887.3,Refunded
4725,Cash on Delivery,7597,Paid
4726,Credit Card,10619.9,Paid
4727,Net Banking,3299,Paid
4728,Credit Card,19033.2,Paid
4729,UPI,15336.0,Refunded
4730,Credit Card,0,Failed
4731,Credit Card,0,Failed
4732,Debit Card,17902.8,Paid
4733,Cash on Delivery,7795,Paid
4734,Credit Card,14867.35,Refunded
4735,Cash on Delivery,6294,Refunded
4736,Debit Card,0,Failed
4737,Credit Card,8097.3,Paid
4738,Net Banking,23751.9,Paid
4739,Credit Card,4840.25,Paid
4740,Credit Card,7219.05,Paid
4741,Credit Card,1477,Paid
4742,Cash on Delivery,26766.5,Refunded
4743,Credit Card,4096,Paid
4744,Credit Card,8097.3,Paid
4745,Net Banking,5998,Paid
4746,Net Banking,0,Failed
4747,Net Banking,9498.1,Paid
4748,Net Banking,7213.35,Paid
4749,Cash on Delivery,4544.1,Paid
4750,Debit Card,20091,Paid
4751,Debit Card,0,Failed
4752,Cash on Delivery,9344.05,Paid
4753,Cash on Delivery,9534.6,Paid
4754,Net Banking,13197.4,Paid
4755,Debit Card,12245,Paid
4756,Debit Card,21843,Paid
4757,Debit Card,14247.15,Paid
4758,UPI,14391.0,Paid
4759,Debit Card,4839.05,Refunded
4760,Cash on Delivery,0,Failed
4761,UPI,0,Failed
4762,Net Banking,0,Failed
4763,Debit Card,0,Failed
4764,Debit Card,2292.3,Paid
4765,Credit Card,0,Failed
4766,Cash on Delivery,1577,Paid
4767,Debit Card,11393,Paid
4768,UPI,2379.15,Paid
4769,Cash on Delivery,16146.9,Paid
4770,Cash on Delivery,14247.15,Paid
4771,Cash on Delivery,15564.6,Paid
4772,Debit Card,0,Failed
4773,Credit Card,1698,Paid
4774,Cash on Delivery,5485.5,Paid
4775,Credit Card,12457.8,Refunded
4776,Cash on Delivery,0,Failed
4777,Credit Card,0,Failed
4778,Credit Card,4997,Refunded
4779,Net Banking,3199,Paid
4780,Cash on Delivery,4944,Paid
4781,Debit Card,4248,Paid
4782,Cash on Delivery,9345.75,Refunded
4783,UPI,24689,Paid
4784,UPI,4397,Paid
4785,Debit Card,1798.2,Refunded
4786,Net Banking,19792,Paid
4787,Credit Card,1698.3,Paid
4788,Credit Card,11153.7,Refunded
4789,Cash on Delivery,878,Paid
4790,Credit Card,13424.05,Paid
4791,Net Banking,6880.75,Refunded
4792,Cash on Delivery,6795.75,Paid
4793,UPI,14094,Paid
4794,Cash on Delivery,8996,Paid
4795,Net Banking,7404.3,Paid
4796,Net Banking,27532.35,Paid
4797,Cash on Delivery,2428.2,Paid
4798,Cash on Delivery,0,Failed
4799,Credit Card,0,Failed
4800,Credit Card,9396,Paid
4801,Credit Card,8998.2,Paid
4802,Cash on Delivery,6398,Paid
4803,Credit Card,6998,Paid
4804,Cash on Delivery,11394.3,Refunded
4805,Cash on Delivery,1528.3,Paid
4806,UPI,5179.05,Paid
4807,Credit Card,4500.75,Paid
4808,Credit Card,13045,Paid
4809,UPI,1698,Refunded
4810,UPI,6197,Paid
4811,UPI,18193,Refunded
4812,Net Banking,21390,Refunded
4813,Debit Card,4195,Paid
4814,Debit Card,10026.6,Refunded
4815,Credit Card,0,Failed
4816,UPI,5436.6,Paid
4817,Credit Card,7247,Paid
4818,Debit Card,12744.9,Paid
4819,Cash on Delivery,3495,Paid
4820,UPI,7223.3,Paid
4821,Credit Card,22790,Paid
4822,Net Banking,7397,Paid
4823,Debit Card,0,Failed
4824,Debit Card,9894,Refunded
4825,Credit Card,8167.15,Paid
4826,UPI,19972.8,Paid
4827,Credit Card,0,Failed
4828,Debit Card,4047.3,Paid
4829,UPI,0,Failed
4830,Credit Card,0,Failed
4831,Debit Card,3702.15,Paid
4832,Cash on Delivery,17292,Paid
4833,Debit Card,0,Failed
4834,Cash on Delivery,8409.05,Paid
4835,Cash on Delivery,16464.6,Paid
4836,Cash on Delivery,0,Failed
4837,Debit Card,5796,Paid
4838,Debit Card,8242,Paid
4839,UPI,5398.2,Refunded
4840,Debit Card,13134.6,Refunded
4841,Net Banking,2997,Paid
4842,Debit Card,2878.2,Paid
4843,UPI,15804.9,Paid
4844,Credit Card,10496,Paid
4845,Net Banking,0,Failed
4846,Net Banking,2397,Paid
4847,Net Banking,20735.1,Paid
4848,Net Banking,18576.9,Refunded
4849,Credit Card,5697.15,Paid
4850,Credit Card,1999,Paid
4851,Debit Card,5096,Paid
4852,Debit Card,8997,Paid
4853,UPI,10300.85,Paid
4854,Debit Card,6746.4,Paid
4855,Debit Card,11495,Paid
4856,Cash on Delivery,17593,Paid
4857,Debit Card,7557.3,Paid
4858,Credit Card,7168.7,Paid
4859,Credit Card,13544,Refunded
4860,Cash on Delivery,3848,Paid
4861,UPI,15079.85,Refunded
4862,Net Banking,5618.7,Paid
4863,Debit Card,0,Failed
4864,Debit Card,10163.7,Paid
4865,Credit Card,13847.35,Paid
4866,Debit Card,14396.4,Paid
4867,Credit Card,10340,Paid
4868,Net Banking,1439.1,Paid
4869,Credit Card,8832.15,Paid
4870,Debit Card,0,Failed
4871,UPI,7644.9,Paid
4872,Debit Card,17492,Refunded
4873,Credit Card,4794.65,Paid
4874,Net Banking,4047.3,Paid
4875,UPI,23490,Paid
4876,Debit Card,2974.15,Refunded
4877,Debit Card,12487.35,Paid
4878,Net Banking,8094,Refunded
4879,Net Banking,11393,Paid
4880,Credit Card,743.05,Paid
4881,Net Banking,8547.15,Paid
4882,Credit Card,0,Failed
4883,Credit Card,12248.35,Paid
4884,Debit Card,2372.15,Paid
4885,UPI,0,Failed
4886,Cash on Delivery,1899.05,Paid
4887,Debit Card,15740,Paid
4888,UPI,18693,Paid
4889,Net Banking,15383.35,Paid
4890,Debit Card,7217.15,Paid
4891,Debit Card,1248.1,Paid
4892,UPI,9694,Paid
4893,Net Banking,0,Failed
4894,UPI,6744,Refunded
4895,Credit Card,16714.3,Paid
4896,Net Banking,10195.75,Paid
4897,UPI,12392,Refunded
4898,Cash on Delivery,20493,Refunded
4899,UPI,0,Failed
4900,Cash on Delivery,14194,Paid
4901,Credit Card,1998,Refunded
4902,Credit Card,20994,Paid
4903,UPI,14191,Paid
4904,UPI,10915.5,Paid
4905,Credit Card,5848.2,Paid
4906,Net Banking,12494,Paid
4907,UPI,9992,Paid
4908,Debit Card,18594,Paid
4909,Debit Card,14292,Paid
4910,UPI,2097,Paid
4911,Cash on Delivery,2846,Paid
4912,Credit Card,1909.95,Paid
4913,Cash on Delivery,3397,Paid
4914,Debit Card,10476.9,Paid
4915,Credit Card,14231.55,Paid
4916,Net Banking,5861.6,Paid
4917,Net Banking,15654.6,Paid
4918,UPI,0,Failed
4919,UPI,17093.7,Paid
4920,Debit Card,7396,Refunded
4921,Debit Card,9536.4,Paid
4922,Debit Card,12533.35,Paid
4923,Credit Card,3246,Paid
4924,Credit Card,0,Failed
4925,Net Banking,12591.9,Paid
4926,Debit Card,3236.4,Paid
4927,UPI,11693.7,Refunded
4928,Debit Card,8706.55,Paid
4929,UPI,828,Paid
4930,Net Banking,0,Failed
4931,Net Banking,3299,Paid
4932,Cash on Delivery,6247.8,Paid
4933,UPI,7822.8,Paid
4934,Credit Card,19592,Paid
4935,Net Banking,10524.6,Paid
4936,UPI,0,Failed
4937,UPI,3297,Paid
4938,Cash on Delivery,11111.2,Paid
